_CASE_KEY,WERKS,EBELN,EBELP,ACTIVITY_EN,EVENTTIME,_SORTING,USER_NAME,RKDST,NAME1,ELIKZ,MATNR,MATKL,MENGE,DELGE,NETPR,BLDAT,BUDAT,BPDAT,DRDAT,LEWED,SEDAT,LCWED,ITDAT,MAVPR,THWMS,LATES,LATED,LATEP
IN102938064,IN10,293806,4,Create Purchase Order Item,2023-07-03 01:00:00,20000,53834925,x,FeV SRL, ,32069368,ZELA,57,57,428,,,,2023-07-05,2023-07-12,2023-07-12,2023-07-19,,,1.0,0,0,
IN102938064,IN10,293806,4,Purchase Order Item: Rejected,2023-07-05 01:00:00,24000,54469786,x,FeV SRL, ,32069368,ZELA,57,57,428,,,,2023-07-05,2023-07-12,2023-07-12,2023-07-19,,,1.0,0,0,
IN102938064,IN10,293806,4,Change Quantity,2023-07-10 01:00:00,22000,,x,FeV SRL, ,32069368,ZELA,57,57,428,,,,2023-07-05,2023-07-12,2023-07-12,2023-07-19,,,1.0,0,0,
IN102938064,IN10,293806,4,Goods Shipped,2023-07-12 01:00:00,26000,,x,FeV SRL, ,32069368,ZELA,57,57,428,,,,2023-07-05,2023-07-12,2023-07-12,2023-07-19,,,1.0,0,0,
IN102938065,IN10,293806,5,Create Purchase Order Item,2023-07-03 01:00:00,20000,53834925,,Office Supplies,x,13505536,TPM1,62,62,7,,,,2023-07-06,2023-07-07,2023-07-07,2023-07-14,2023-07-14,,,0,0,
IN102938065,IN10,293806,5,Purchase Order Item: Approved,2023-07-06 01:00:00,23000,54469786,,Office Supplies,x,13505536,TPM1,62,62,7,,,,2023-07-06,2023-07-07,2023-07-07,2023-07-14,2023-07-14,,,0,0,
IN102938065,IN10,293806,5,Purchase Order Item: Sent to Vendor,2023-07-06 01:00:00,25000,,,Office Supplies,x,13505536,TPM1,62,62,7,,,,2023-07-06,2023-07-07,2023-07-07,2023-07-14,2023-07-14,,,0,0,
IN102938065,IN10,293806,5,Goods Shipped,2023-07-07 01:00:00,26000,,,Office Supplies,x,13505536,TPM1,62,62,7,,,,2023-07-06,2023-07-07,2023-07-07,2023-07-14,2023-07-14,,,0,0,
IN102938065,IN10,293806,5,Record Goods Issue,2023-07-14 01:00:00,27000,,,Office Supplies,x,13505536,TPM1,62,62,7,,,,2023-07-06,2023-07-07,2023-07-07,2023-07-14,2023-07-14,,,0,0,
IN103905081,IN10,390508,1,Create Purchase Requisition Item,2023-07-05 01:00:00,10000,11553472,x,O.R.T.O., ,85602600,ZUFN,75,75,369,,,,,2023-07-25,,2023-08-01,,,1.0,0,0,
IN103905081,IN10,390508,1,Purchase Requisition Item: Approved,2023-07-14 01:00:00,11000,44488029,x,O.R.T.O., ,85602600,ZUFN,75,75,369,,,,,2023-07-25,,2023-08-01,,,1.0,0,0,
IN103905083,IN10,390508,3,Create Purchase Requisition Item,2023-07-10 01:00:00,10000,37103541,x,O.R.T.O., ,86662444,MPLF,71,71,447,,,,,2023-07-27,,2023-08-03,,,,0,0,
IN103905083,IN10,390508,3,Purchase Requisition Item: Approved,2023-07-14 01:00:00,11000,49826393,x,O.R.T.O., ,86662444,MPLF,71,71,447,,,,,2023-07-27,,2023-08-03,,,,0,0,
IN103905084,IN10,390508,4,Create Purchase Requisition Item,2023-07-10 01:00:00,10000,47349658,x,O.R.T.O., ,22818912,COLA,26,26,645,,,,,2023-07-27,,2023-08-03,,,1.0,0,0,
IN103905084,IN10,390508,4,Purchase Requisition Item: Approved,2023-07-14 01:00:00,11000,49826393,x,O.R.T.O., ,22818912,COLA,26,26,645,,,,,2023-07-27,,2023-08-03,,,1.0,0,0,
IN103996692,IN10,399669,2,Create Purchase Requisition Item,2023-06-01 01:00:00,10000,86863338,x,FoodFY,x,54753968,PYTF,85,87,12,2023-07-05,2023-07-26,,2023-06-12,2023-06-19,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,0,0,
IN103996692,IN10,399669,2,Purchase Requisition Item: Approved,2023-06-06 01:00:00,11000,87940829,x,FoodFY,x,54753968,PYTF,85,87,12,2023-07-05,2023-07-26,,2023-06-12,2023-06-19,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,0,0,
IN103996692,IN10,399669,2,Create Purchase Order Item,2023-06-07 01:00:00,20000,59321219,x,FoodFY,x,54753968,PYTF,85,87,12,2023-07-05,2023-07-26,,2023-06-12,2023-06-19,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,0,0,
IN103996692,IN10,399669,2,Purchase Order Item: Approved,2023-06-12 01:00:00,23000,22186876,x,FoodFY,x,54753968,PYTF,85,87,12,2023-07-05,2023-07-26,,2023-06-12,2023-06-19,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,0,0,
IN103996692,IN10,399669,2,Purchase Order Item: Sent to Vendor,2023-06-12 01:00:00,25000,,x,FoodFY,x,54753968,PYTF,85,87,12,2023-07-05,2023-07-26,,2023-06-12,2023-06-19,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,0,0,
IN103996692,IN10,399669,2,Change Price,2023-06-19 01:00:00,21000,,x,FoodFY,x,54753968,PYTF,85,87,12,2023-07-05,2023-07-26,,2023-06-12,2023-06-19,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,0,0,
IN103996692,IN10,399669,2,Goods Shipped,2023-06-19 01:00:00,26000,,x,FoodFY,x,54753968,PYTF,85,87,12,2023-07-05,2023-07-26,,2023-06-12,2023-06-19,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,0,0,
IN103996692,IN10,399669,2,Change Quantity,2023-06-22 01:00:00,22000,,x,FoodFY,x,54753968,PYTF,85,87,12,2023-07-05,2023-07-26,,2023-06-12,2023-06-19,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,0,0,
IN103996692,IN10,399669,2,Record Goods Issue,2023-06-23 01:00:00,27000,,x,FoodFY,x,54753968,PYTF,85,87,12,2023-07-05,2023-07-26,,2023-06-12,2023-06-19,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,0,0,
IN103996692,IN10,399669,2,Record Invoice,2023-07-05 00:00:00,10200,,x,FoodFY,x,54753968,PYTF,85,87,12,2023-07-05,2023-07-26,,2023-06-12,2023-06-19,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,0,0,
IN104266602,IN10,426660,2,Create Purchase Requisition Item,2023-06-27 01:00:00,10000,48760690,x,FoodFY, ,54753968,PYTF,63,63,12,2023-06-29,2023-07-20,,2023-06-30,2023-07-07,2023-07-14,2023-07-19,,1.0,1.0,1,0,
IN104266602,IN10,426660,2,Purchase Requisition Item: Approved,2023-06-28 01:00:00,11000,87940829,x,FoodFY, ,54753968,PYTF,63,63,12,2023-06-29,2023-07-20,,2023-06-30,2023-07-07,2023-07-14,2023-07-19,,1.0,1.0,1,0,
IN104266602,IN10,426660,2,Record Invoice,2023-06-29 00:00:00,10200,,x,FoodFY, ,54753968,PYTF,63,63,12,2023-06-29,2023-07-20,,2023-06-30,2023-07-07,2023-07-14,2023-07-19,,1.0,1.0,1,0,
IN104266602,IN10,426660,2,Create Purchase Order Item,2023-06-29 01:00:00,20000,14147752,x,FoodFY, ,54753968,PYTF,63,63,12,2023-06-29,2023-07-20,,2023-06-30,2023-07-07,2023-07-14,2023-07-19,,1.0,1.0,1,0,
IN104266602,IN10,426660,2,Purchase Order Item: Approved,2023-06-30 01:00:00,23000,39937440,x,FoodFY, ,54753968,PYTF,63,63,12,2023-06-29,2023-07-20,,2023-06-30,2023-07-07,2023-07-14,2023-07-19,,1.0,1.0,1,0,
IN104266602,IN10,426660,2,Purchase Order Item: Sent to Vendor,2023-06-30 01:00:00,25000,,x,FoodFY, ,54753968,PYTF,63,63,12,2023-06-29,2023-07-20,,2023-06-30,2023-07-07,2023-07-14,2023-07-19,,1.0,1.0,1,0,
IN104266602,IN10,426660,2,Change Price,2023-07-07 01:00:00,21000,,x,FoodFY, ,54753968,PYTF,63,63,12,2023-06-29,2023-07-20,,2023-06-30,2023-07-07,2023-07-14,2023-07-19,,1.0,1.0,1,0,
IN104266602,IN10,426660,2,Late Shipment,2023-07-07 01:00:00,25500,,x,FoodFY, ,54753968,PYTF,63,63,12,2023-06-29,2023-07-20,,2023-06-30,2023-07-07,2023-07-14,2023-07-19,,1.0,1.0,1,0,
IN104266602,IN10,426660,2,Goods Shipped,2023-07-14 01:00:00,26000,,x,FoodFY, ,54753968,PYTF,63,63,12,2023-06-29,2023-07-20,,2023-06-30,2023-07-07,2023-07-14,2023-07-19,,1.0,1.0,1,0,
IN104884801,IN10,488480,1,Create Purchase Requisition Item,2023-06-01 01:00:00,10000,30695145,x,Bottle Supplies,x,28440760,ZELA,56,56,603,2023-07-05,2023-07-26,,2023-06-12,2023-06-16,2023-06-16,2023-06-21,2023-06-21,,,0,0,
IN104884801,IN10,488480,1,Purchase Requisition Item: Approved,2023-06-07 01:00:00,11000,70768553,x,Bottle Supplies,x,28440760,ZELA,56,56,603,2023-07-05,2023-07-26,,2023-06-12,2023-06-16,2023-06-16,2023-06-21,2023-06-21,,,0,0,
IN104884801,IN10,488480,1,Create Purchase Order Item,2023-06-08 01:00:00,20000,34037891,x,Bottle Supplies,x,28440760,ZELA,56,56,603,2023-07-05,2023-07-26,,2023-06-12,2023-06-16,2023-06-16,2023-06-21,2023-06-21,,,0,0,
IN104884801,IN10,488480,1,Purchase Order Item: Approved,2023-06-12 01:00:00,23000,78847324,x,Bottle Supplies,x,28440760,ZELA,56,56,603,2023-07-05,2023-07-26,,2023-06-12,2023-06-16,2023-06-16,2023-06-21,2023-06-21,,,0,0,
IN104884801,IN10,488480,1,Purchase Order Item: Sent to Vendor,2023-06-12 01:00:00,25000,,x,Bottle Supplies,x,28440760,ZELA,56,56,603,2023-07-05,2023-07-26,,2023-06-12,2023-06-16,2023-06-16,2023-06-21,2023-06-21,,,0,0,
IN104884801,IN10,488480,1,Goods Shipped,2023-06-16 01:00:00,26000,,x,Bottle Supplies,x,28440760,ZELA,56,56,603,2023-07-05,2023-07-26,,2023-06-12,2023-06-16,2023-06-16,2023-06-21,2023-06-21,,,0,0,
IN104884801,IN10,488480,1,Record Goods Issue,2023-06-21 01:00:00,27000,,x,Bottle Supplies,x,28440760,ZELA,56,56,603,2023-07-05,2023-07-26,,2023-06-12,2023-06-16,2023-06-16,2023-06-21,2023-06-21,,,0,0,
IN104884801,IN10,488480,1,Record Invoice,2023-07-05 00:00:00,10200,,x,Bottle Supplies,x,28440760,ZELA,56,56,603,2023-07-05,2023-07-26,,2023-06-12,2023-06-16,2023-06-16,2023-06-21,2023-06-21,,,0,0,
IN104884802,IN10,488480,2,Create Purchase Order Item,2023-06-08 01:00:00,20000,34037891,x,Bottle Supplies,x,76304544,ZUFN,97,97,718,2023-06-28,2023-07-19,,2023-06-09,2023-06-15,2023-06-15,2023-06-20,2023-06-20,1.0,1.0,0,0,
IN104884802,IN10,488480,2,Purchase Order Item: Approved,2023-06-09 01:00:00,23000,78847324,x,Bottle Supplies,x,76304544,ZUFN,97,97,718,2023-06-28,2023-07-19,,2023-06-09,2023-06-15,2023-06-15,2023-06-20,2023-06-20,1.0,1.0,0,0,
IN104884802,IN10,488480,2,Purchase Order Item: Sent to Vendor,2023-06-09 01:00:00,25000,,x,Bottle Supplies,x,76304544,ZUFN,97,97,718,2023-06-28,2023-07-19,,2023-06-09,2023-06-15,2023-06-15,2023-06-20,2023-06-20,1.0,1.0,0,0,
IN104884802,IN10,488480,2,Change Price,2023-06-14 01:00:00,21000,,x,Bottle Supplies,x,76304544,ZUFN,97,97,718,2023-06-28,2023-07-19,,2023-06-09,2023-06-15,2023-06-15,2023-06-20,2023-06-20,1.0,1.0,0,0,
IN104884802,IN10,488480,2,Change Price,2023-06-15 01:00:00,21000,,x,Bottle Supplies,x,76304544,ZUFN,97,97,718,2023-06-28,2023-07-19,,2023-06-09,2023-06-15,2023-06-15,2023-06-20,2023-06-20,1.0,1.0,0,0,
IN104884802,IN10,488480,2,Goods Shipped,2023-06-15 01:00:00,26000,,x,Bottle Supplies,x,76304544,ZUFN,97,97,718,2023-06-28,2023-07-19,,2023-06-09,2023-06-15,2023-06-15,2023-06-20,2023-06-20,1.0,1.0,0,0,
IN104884802,IN10,488480,2,Record Goods Issue,2023-06-20 01:00:00,27000,,x,Bottle Supplies,x,76304544,ZUFN,97,97,718,2023-06-28,2023-07-19,,2023-06-09,2023-06-15,2023-06-15,2023-06-20,2023-06-20,1.0,1.0,0,0,
IN104884802,IN10,488480,2,Record Invoice,2023-06-28 00:00:00,10200,,x,Bottle Supplies,x,76304544,ZUFN,97,97,718,2023-06-28,2023-07-19,,2023-06-09,2023-06-15,2023-06-15,2023-06-20,2023-06-20,1.0,1.0,0,0,
IN105006513,IN10,500651,3,Create Purchase Order Item,2023-07-06 01:00:00,20000,22018185,x,PAD Inc., ,83863032,ZUFN,15,15,263,,,,2023-07-06,2023-07-13,2023-07-13,2023-07-18,,,,0,0,
IN105006513,IN10,500651,3,Purchase Order Item: Approved,2023-07-06 01:00:00,23000,82040060,x,PAD Inc., ,83863032,ZUFN,15,15,263,,,,2023-07-06,2023-07-13,2023-07-13,2023-07-18,,,,0,0,
IN105006513,IN10,500651,3,Purchase Order Item: Sent to Vendor,2023-07-06 01:00:00,25000,,x,PAD Inc., ,83863032,ZUFN,15,15,263,,,,2023-07-06,2023-07-13,2023-07-13,2023-07-18,,,,0,0,
IN105006513,IN10,500651,3,Create Purchase Requisition Item,2023-07-10 01:00:00,10000,13917428,x,PAD Inc., ,83863032,ZUFN,15,15,263,,,,2023-07-06,2023-07-13,2023-07-13,2023-07-18,,,,0,0,
IN105006513,IN10,500651,3,Goods Shipped,2023-07-13 01:00:00,26000,,x,PAD Inc., ,83863032,ZUFN,15,15,263,,,,2023-07-06,2023-07-13,2023-07-13,2023-07-18,,,,0,0,
IN105096312,IN10,509631,2,Create Purchase Order Item,2023-06-05 01:00:00,20000,54521871,x,FeV SRL,x,50191792,PYTF,74,74,545,2023-06-28,2023-07-19,,2023-06-16,2023-06-15,2023-06-15,2023-06-21,2023-06-21,1.0,,0,0,
IN105096312,IN10,509631,2,Goods Shipped,2023-06-15 01:00:00,26000,,x,FeV SRL,x,50191792,PYTF,74,74,545,2023-06-28,2023-07-19,,2023-06-16,2023-06-15,2023-06-15,2023-06-21,2023-06-21,1.0,,0,0,
IN105096312,IN10,509631,2,Purchase Order Item: Approved,2023-06-16 01:00:00,23000,56170564,x,FeV SRL,x,50191792,PYTF,74,74,545,2023-06-28,2023-07-19,,2023-06-16,2023-06-15,2023-06-15,2023-06-21,2023-06-21,1.0,,0,0,
IN105096312,IN10,509631,2,Purchase Order Item: Sent to Vendor,2023-06-16 01:00:00,25000,,x,FeV SRL,x,50191792,PYTF,74,74,545,2023-06-28,2023-07-19,,2023-06-16,2023-06-15,2023-06-15,2023-06-21,2023-06-21,1.0,,0,0,
IN105096312,IN10,509631,2,Record Goods Issue,2023-06-21 01:00:00,27000,,x,FeV SRL,x,50191792,PYTF,74,74,545,2023-06-28,2023-07-19,,2023-06-16,2023-06-15,2023-06-15,2023-06-21,2023-06-21,1.0,,0,0,
IN105096312,IN10,509631,2,Record Invoice,2023-06-28 00:00:00,10200,,x,FeV SRL,x,50191792,PYTF,74,74,545,2023-06-28,2023-07-19,,2023-06-16,2023-06-15,2023-06-15,2023-06-21,2023-06-21,1.0,,0,0,
IN105096314,IN10,509631,4,Create Purchase Requisition Item,2023-05-31 01:00:00,10000,66219686,x,FeV SRL,x,44409248,EDSA,69,69,279,2023-06-28,2023-07-19,,2023-06-06,2023-06-12,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,1,0,
IN105096314,IN10,509631,4,Purchase Requisition Item: Approved,2023-06-02 01:00:00,11000,49826393,x,FeV SRL,x,44409248,EDSA,69,69,279,2023-06-28,2023-07-19,,2023-06-06,2023-06-12,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,1,0,
IN105096314,IN10,509631,4,Create Purchase Order Item,2023-06-05 01:00:00,20000,54521871,x,FeV SRL,x,44409248,EDSA,69,69,279,2023-06-28,2023-07-19,,2023-06-06,2023-06-12,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,1,0,
IN105096314,IN10,509631,4,Purchase Order Item: Approved,2023-06-06 01:00:00,23000,56170564,x,FeV SRL,x,44409248,EDSA,69,69,279,2023-06-28,2023-07-19,,2023-06-06,2023-06-12,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,1,0,
IN105096314,IN10,509631,4,Purchase Order Item: Sent to Vendor,2023-06-06 01:00:00,25000,,x,FeV SRL,x,44409248,EDSA,69,69,279,2023-06-28,2023-07-19,,2023-06-06,2023-06-12,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,1,0,
IN105096314,IN10,509631,4,Late Shipment,2023-06-12 01:00:00,25500,,x,FeV SRL,x,44409248,EDSA,69,69,279,2023-06-28,2023-07-19,,2023-06-06,2023-06-12,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,1,0,
IN105096314,IN10,509631,4,Change Price,2023-06-19 01:00:00,21000,,x,FeV SRL,x,44409248,EDSA,69,69,279,2023-06-28,2023-07-19,,2023-06-06,2023-06-12,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,1,0,
IN105096314,IN10,509631,4,Goods Shipped,2023-06-19 01:00:00,26000,,x,FeV SRL,x,44409248,EDSA,69,69,279,2023-06-28,2023-07-19,,2023-06-06,2023-06-12,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,1,0,
IN105096314,IN10,509631,4,Record Goods Issue,2023-06-23 01:00:00,27000,,x,FeV SRL,x,44409248,EDSA,69,69,279,2023-06-28,2023-07-19,,2023-06-06,2023-06-12,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,1,0,
IN105096314,IN10,509631,4,Record Invoice,2023-06-28 00:00:00,10200,,x,FeV SRL,x,44409248,EDSA,69,69,279,2023-06-28,2023-07-19,,2023-06-06,2023-06-12,2023-06-19,2023-06-23,2023-06-23,1.0,1.0,1,0,
IN106061251,IN10,606125,1,Create Purchase Requisition Item,2023-05-29 01:00:00,10000,23344986,x,Alc. SRL,x,24242928,COLA,97,97,332,2023-06-28,2023-07-19,,2023-06-07,2023-06-14,2023-06-14,2023-06-20,2023-06-20,1.0,1.0,0,0,
IN106061251,IN10,606125,1,Purchase Requisition Item: Approved,2023-06-01 01:00:00,11000,30090592,x,Alc. SRL,x,24242928,COLA,97,97,332,2023-06-28,2023-07-19,,2023-06-07,2023-06-14,2023-06-14,2023-06-20,2023-06-20,1.0,1.0,0,0,
IN106061251,IN10,606125,1,Create Purchase Order Item,2023-06-02 01:00:00,20000,18577068,x,Alc. SRL,x,24242928,COLA,97,97,332,2023-06-28,2023-07-19,,2023-06-07,2023-06-14,2023-06-14,2023-06-20,2023-06-20,1.0,1.0,0,0,
IN106061251,IN10,606125,1,Change Quantity,2023-06-05 01:00:00,22000,,x,Alc. SRL,x,24242928,COLA,97,97,332,2023-06-28,2023-07-19,,2023-06-07,2023-06-14,2023-06-14,2023-06-20,2023-06-20,1.0,1.0,0,0,
IN106061251,IN10,606125,1,Purchase Order Item: Approved,2023-06-07 01:00:00,23000,61981179,x,Alc. SRL,x,24242928,COLA,97,97,332,2023-06-28,2023-07-19,,2023-06-07,2023-06-14,2023-06-14,2023-06-20,2023-06-20,1.0,1.0,0,0,
IN106061251,IN10,606125,1,Purchase Order Item: Sent to Vendor,2023-06-07 01:00:00,25000,,x,Alc. SRL,x,24242928,COLA,97,97,332,2023-06-28,2023-07-19,,2023-06-07,2023-06-14,2023-06-14,2023-06-20,2023-06-20,1.0,1.0,0,0,
IN106061251,IN10,606125,1,Change Price,2023-06-12 01:00:00,21000,,x,Alc. SRL,x,24242928,COLA,97,97,332,2023-06-28,2023-07-19,,2023-06-07,2023-06-14,2023-06-14,2023-06-20,2023-06-20,1.0,1.0,0,0,
IN106061251,IN10,606125,1,Goods Shipped,2023-06-14 01:00:00,26000,,x,Alc. SRL,x,24242928,COLA,97,97,332,2023-06-28,2023-07-19,,2023-06-07,2023-06-14,2023-06-14,2023-06-20,2023-06-20,1.0,1.0,0,0,
IN106061251,IN10,606125,1,Record Goods Issue,2023-06-20 01:00:00,27000,,x,Alc. SRL,x,24242928,COLA,97,97,332,2023-06-28,2023-07-19,,2023-06-07,2023-06-14,2023-06-14,2023-06-20,2023-06-20,1.0,1.0,0,0,
IN106061251,IN10,606125,1,Record Invoice,2023-06-28 00:00:00,10200,,x,Alc. SRL,x,24242928,COLA,97,97,332,2023-06-28,2023-07-19,,2023-06-07,2023-06-14,2023-06-14,2023-06-20,2023-06-20,1.0,1.0,0,0,
IN106061251,IN10,606125,1,Set Payment Block,2023-07-06 00:00:00,10400,,x,Alc. SRL,x,24242928,COLA,97,97,332,2023-06-28,2023-07-19,,2023-06-07,2023-06-14,2023-06-14,2023-06-20,2023-06-20,1.0,1.0,0,0,
IN106077361,IN10,607736,1,Create Purchase Order Item,2023-06-14 01:00:00,20000,87110365,,Office Supplies,x,11159536,TPM1,70,70,1,2023-07-11,2023-08-01,,2023-06-19,2023-06-20,2023-06-20,2023-06-26,2023-06-26,,,0,0,
IN106077361,IN10,607736,1,Change Price,2023-06-14 01:00:00,21000,,,Office Supplies,x,11159536,TPM1,70,70,1,2023-07-11,2023-08-01,,2023-06-19,2023-06-20,2023-06-20,2023-06-26,2023-06-26,,,0,0,
IN106077361,IN10,607736,1,Purchase Order Item: Approved,2023-06-19 01:00:00,23000,23875597,,Office Supplies,x,11159536,TPM1,70,70,1,2023-07-11,2023-08-01,,2023-06-19,2023-06-20,2023-06-20,2023-06-26,2023-06-26,,,0,0,
IN106077361,IN10,607736,1,Purchase Order Item: Sent to Vendor,2023-06-19 01:00:00,25000,,,Office Supplies,x,11159536,TPM1,70,70,1,2023-07-11,2023-08-01,,2023-06-19,2023-06-20,2023-06-20,2023-06-26,2023-06-26,,,0,0,
IN106077361,IN10,607736,1,Goods Shipped,2023-06-20 01:00:00,26000,,,Office Supplies,x,11159536,TPM1,70,70,1,2023-07-11,2023-08-01,,2023-06-19,2023-06-20,2023-06-20,2023-06-26,2023-06-26,,,0,0,
IN106077361,IN10,607736,1,Record Goods Issue,2023-06-26 01:00:00,27000,,,Office Supplies,x,11159536,TPM1,70,70,1,2023-07-11,2023-08-01,,2023-06-19,2023-06-20,2023-06-20,2023-06-26,2023-06-26,,,0,0,
IN106077361,IN10,607736,1,Record Invoice,2023-07-11 00:00:00,10200,,,Office Supplies,x,11159536,TPM1,70,70,1,2023-07-11,2023-08-01,,2023-06-19,2023-06-20,2023-06-20,2023-06-26,2023-06-26,,,0,0,
IN106077363,IN10,607736,3,Create Purchase Order Item,2023-06-14 01:00:00,20000,87110365,x,FoodFY,x,54753968,PYTF,99,99,13,2023-07-05,2023-07-26,,2023-06-14,2023-06-21,2023-06-21,2023-06-26,2023-06-26,1.0,,0,0,
IN106077363,IN10,607736,3,Purchase Order Item: Approved,2023-06-14 01:00:00,23000,23875597,x,FoodFY,x,54753968,PYTF,99,99,13,2023-07-05,2023-07-26,,2023-06-14,2023-06-21,2023-06-21,2023-06-26,2023-06-26,1.0,,0,0,
IN106077363,IN10,607736,3,Purchase Order Item: Sent to Vendor,2023-06-14 01:00:00,25000,,x,FoodFY,x,54753968,PYTF,99,99,13,2023-07-05,2023-07-26,,2023-06-14,2023-06-21,2023-06-21,2023-06-26,2023-06-26,1.0,,0,0,
IN106077363,IN10,607736,3,Goods Shipped,2023-06-21 01:00:00,26000,,x,FoodFY,x,54753968,PYTF,99,99,13,2023-07-05,2023-07-26,,2023-06-14,2023-06-21,2023-06-21,2023-06-26,2023-06-26,1.0,,0,0,
IN106077363,IN10,607736,3,Record Goods Issue,2023-06-26 01:00:00,27000,,x,FoodFY,x,54753968,PYTF,99,99,13,2023-07-05,2023-07-26,,2023-06-14,2023-06-21,2023-06-21,2023-06-26,2023-06-26,1.0,,0,0,
IN106077363,IN10,607736,3,Record Invoice,2023-07-05 00:00:00,10200,,x,FoodFY,x,54753968,PYTF,99,99,13,2023-07-05,2023-07-26,,2023-06-14,2023-06-21,2023-06-21,2023-06-26,2023-06-26,1.0,,0,0,
IN106077364,IN10,607736,4,Create Purchase Order Item,2023-06-14 01:00:00,20000,87110365,,Office Supplies,x,11159536,TPM1,70,70,1,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
IN106077364,IN10,607736,4,Purchase Order Item: Approved,2023-06-14 01:00:00,23000,23875597,,Office Supplies,x,11159536,TPM1,70,70,1,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
IN106077364,IN10,607736,4,Purchase Order Item: Sent to Vendor,2023-06-14 01:00:00,25000,,,Office Supplies,x,11159536,TPM1,70,70,1,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
IN106077364,IN10,607736,4,Late Shipment,2023-06-15 01:00:00,25500,,,Office Supplies,x,11159536,TPM1,70,70,1,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
IN106077364,IN10,607736,4,Goods Shipped,2023-06-16 01:00:00,26000,,,Office Supplies,x,11159536,TPM1,70,70,1,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
IN106077364,IN10,607736,4,Record Goods Issue,2023-06-23 01:00:00,27000,,,Office Supplies,x,11159536,TPM1,70,70,1,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
IN106077364,IN10,607736,4,Record Invoice,2023-07-05 00:00:00,10200,,,Office Supplies,x,11159536,TPM1,70,70,1,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
IN106344041,IN10,634404,1,Create Purchase Requisition Item,2023-06-14 01:00:00,10000,10538316,x,GFV,x,75904608,ZUFN,96,96,544,2023-07-10,2023-07-31,,2023-07-04,2023-07-03,2023-07-03,2023-07-05,2023-07-05,,,0,0,
IN106344041,IN10,634404,1,Purchase Requisition Item: Approved,2023-06-21 01:00:00,11000,44488029,x,GFV,x,75904608,ZUFN,96,96,544,2023-07-10,2023-07-31,,2023-07-04,2023-07-03,2023-07-03,2023-07-05,2023-07-05,,,0,0,
IN106344041,IN10,634404,1,Create Purchase Order Item,2023-06-22 01:00:00,20000,45557231,x,GFV,x,75904608,ZUFN,96,96,544,2023-07-10,2023-07-31,,2023-07-04,2023-07-03,2023-07-03,2023-07-05,2023-07-05,,,0,0,
IN106344041,IN10,634404,1,Goods Shipped,2023-07-03 01:00:00,26000,,x,GFV,x,75904608,ZUFN,96,96,544,2023-07-10,2023-07-31,,2023-07-04,2023-07-03,2023-07-03,2023-07-05,2023-07-05,,,0,0,
IN106344041,IN10,634404,1,Purchase Order Item: Approved,2023-07-04 01:00:00,23000,12521424,x,GFV,x,75904608,ZUFN,96,96,544,2023-07-10,2023-07-31,,2023-07-04,2023-07-03,2023-07-03,2023-07-05,2023-07-05,,,0,0,
IN106344041,IN10,634404,1,Purchase Order Item: Sent to Vendor,2023-07-04 01:00:00,25000,,x,GFV,x,75904608,ZUFN,96,96,544,2023-07-10,2023-07-31,,2023-07-04,2023-07-03,2023-07-03,2023-07-05,2023-07-05,,,0,0,
IN106344041,IN10,634404,1,Record Goods Issue,2023-07-05 01:00:00,27000,,x,GFV,x,75904608,ZUFN,96,96,544,2023-07-10,2023-07-31,,2023-07-04,2023-07-03,2023-07-03,2023-07-05,2023-07-05,,,0,0,
