WERKS,BANFN,BNFPO,MATNR,MATKL,MENGE,MEINS,NETPR,PEINH,BADAT,FRGDT,LOEKZ,ERNAM,PERNR,EBELN,EBELP,LAND1
IN10,1003603,1,98151444,MPLF,92,PCS,916,EUR,2021-12-17,2021-12-24, ,91751450,49826393,435463,1,IN
JP11,1003632,1,43151008,EDSA,81,PCS,554,EUR,2021-12-24,2021-12-29, ,77140131,59231227,257417,1,JP
JP11,1003628,1,90455123,MPLF,17,PCS,437,EUR,2021-12-23,2021-12-28, ,82699860,40601709,723041,2,JP
CN10,1003613,1,71374072,UDF3,50,PCS,293,EUR,2021-12-20,2021-12-22, ,73463213,71417158,895773,5,CN
JP11,1003625,1,44409248,EDSA,47,L,267,EUR,2021-12-22,2021-12-27,x,75223703,59231227,197432,4,JP
CN10,1003623,1,86662444,MPLF,86,KG,447,EUR,2021-12-22,2021-12-29, ,56986688,20837115,174327,2,CN
CN10,1003629,2,88346328,MPLF,35,KG,618,EUR,2021-12-23,2021-12-29, ,61568536,20837115,174327,3,CN
JP11,1003616,1,48075088,PYTF,83,KG,353,EUR,2021-12-20,2021-12-27, ,42900809,70110687,197432,3,JP
JP11,1003609,1,24242928,COLA,93,KG,321,EUR,2021-12-20,2021-12-27,x,25069962,33607135,197432,1,JP
JP11,1003614,1,54753968,PYTF,68,PCS,13,EUR,2021-12-20,2021-12-24, ,30655341,31978720,994600,2,JP
CN10,1003623,3,60261224,UDF3,47,KG,350,EUR,2021-12-27,2022-01-03, ,56986688,71417158,137732,3,CN
CN10,1003621,2,82809960,ZUFN,43,L,435,EUR,2021-12-27,2022-01-03, ,58600522,23344986,137732,2,CN
CN10,1003620,2,25150904,COLA,42,PCS,976,EUR,2021-12-21,2021-12-24, ,96286598,23246292,189585,2,CN
CN10,1003598,1,86834912,MPLF,23,PCS,381,EUR,2021-12-16,2021-12-24, ,44207013,20837115,189585,1,CN
JP11,1003615,1,48705128,PYTF,53,KG,799,EUR,2021-12-20,2021-12-23, ,14028409,70110687,801299,3,JP
CN10,1003605,3,75990376,ZUFN,39,PCS,499,EUR,2021-12-17,2021-12-23,x,20291697,23344986,966516,2,CN
CN10,1003631,3,26230416,ZELA,45,PCS,190,EUR,2021-12-27,2021-12-30, ,52265255,93048219,563821,3,CN
BR10,1003641,1,86457056,MPLF,11,PCS,159,EUR,2021-12-29,2021-12-31, ,68041376,32008687,622727,3,BR
BR10,1003637,1,24567712,COLA,90,PCS,689,EUR,2021-12-27,2022-01-03, ,31978720,53251766,279035,2,BR
BR10,1003637,2,71374072,UDF3,84,PCS,293,EUR,2021-12-27,2022-01-04, ,31978720,89359211,337821,1,BR
JP11,1003632,2,97625203,MPLF,56,KG,554,EUR,2021-12-24,2021-12-31, ,77140131,40601709,595702,2,JP
JP11,1003628,2,85602600,ZUFN,39,L,361,EUR,2021-12-23,2021-12-31, ,82699860,70110687,595702,1,JP
JP11,1003615,2,32071024,ZELA,35,KG,737,EUR,2021-12-20,2021-12-28, ,14028409,49784073,723041,1,JP
BR10,1003633,2,32069368,ZELA,27,PCS,428,EUR,2022-01-03,2022-01-04, ,31759289,40138709,946087,1,BR
US10,1003651,1,55226864,PYTF,98,PCS,520,EUR,2022-01-04,2022-01-05, ,92032047,43449637,429728,1,US
CN10,1003631,2,54836888,PYTF,6,PCS,389,EUR,2021-12-24,2021-12-31, ,52265255,12948061,108238,1,CN
IN10,1003638,1,67221888,UDF3,1,KG,193,EUR,2021-12-28,2021-12-30, ,17399386,98019339,372087,2,IN
IN10,1003624,1,32071024,ZELA,12,KG,737,EUR,2021-12-22,2021-12-30,x,44702373,70768553,372087,1,IN
IN10,1003627,1,86834912,MPLF,62,PCS,381,EUR,2021-12-29,2021-12-30, ,23750852,49826393,705057,1,IN
DE10,1003634,3,97625203,MPLF,8,KG,554,EUR,2021-12-27,2021-12-31, ,84141246,47656838,152761,2,DE
CN10,1003643,1,25398208,COLA,63,PCS,504,EUR,2021-12-30,2022-01-03, ,29599239,23246292,828609,1,CN
DE10,1003635,1,22818912,COLA,94,KG,636,EUR,2021-12-27,2022-01-06, ,89136512,63821277,239391,1,DE
CN10,1003631,1,86662444,MPLF,68,KG,447,EUR,2022-01-03,2022-01-10, ,52265255,20837115,832804,2,CN
CN10,1003626,1,86834912,MPLF,52,PCS,381,EUR,2021-12-22,2021-12-30, ,22018185,20837115,832804,1,CN
US10,1003672,2,32071024,ZELA,75,KG,737,EUR,2022-01-10,2022-01-13, ,27111603,56417381,271726,2,US
DE10,1003660,1,75904608,ZUFN,1,PCS,544,EUR,2022-01-06,2022-01-11, ,41075533,65550769,938530,1,DE
CN10,1003653,1,25150904,COLA,21,PCS,976,EUR,2022-01-04,2022-01-05, ,27800605,23246292,940836,1,CN
CN10,1003653,2,97625203,MPLF,61,KG,554,EUR,2022-01-04,2022-01-06,x,27800605,20837115,862321,1,CN
IN10,1003656,1,25398208,COLA,29,PCS,504,EUR,2022-01-05,2022-01-10, ,91751450,30090592,968110,1,IN
JP11,1003664,1,88346328,MPLF,59,KG,618,EUR,2022-01-06,2022-01-07, ,67707119,40601709,267790,1,JP
JP11,1003655,1,44074088,EDSA,3,PCS,52,EUR,2022-01-05,2022-01-10, ,59991942,59231227,180933,1,JP
US10,1003675,1,45162744,EDSA,91,PCS,520,EUR,2022-01-10,2022-01-12, ,68838257,23329589,438194,1,US
US10,1003672,1,93159896,MPLF,35,PCS,159,EUR,2022-01-10,2022-01-11,x,27111603,81552979,827859,2,US
CN10,1003652,1,87079640,MPLF,59,KG,332,EUR,2022-01-04,2022-01-10, ,16600755,20837115,609831,1,CN
DE10,1003644,1,47961168,PYTF,74,PCS,555,EUR,2021-12-31,2022-01-05, ,29602197,68613813,128615,2,DE
DE10,1003648,3,75990376,ZUFN,93,PCS,499,EUR,2022-01-03,2022-01-05, ,82824702,65550769,128615,3,DE
DE10,1003639,1,98151444,MPLF,48,PCS,916,EUR,2021-12-28,2022-01-07, ,90548827,47656838,641624,1,DE
US10,1003679,1,89034752,MPLF,61,PCS,726,EUR,2022-01-10,2022-01-13, ,54263514,81552979,271726,3,US
DE10,1003648,1,58200280,UDF3,93,PCS,335,EUR,2022-01-03,2022-01-07, ,82824702,59321219,641624,4,DE
DE10,1003648,2,26709208,ZELA,62,KG,229,EUR,2022-01-03,2022-01-07, ,82824702,79833202,641624,5,DE
DE10,1003650,1,98147568,MPLF,96,L,996,EUR,2022-01-04,2022-01-07, ,27921440,47656838,641624,6,DE
DE10,1003649,1,75227320,UDF3,39,PCS,594,EUR,2022-01-03,2022-01-10, ,55463176,59321219,688217,1,DE
JP11,1003664,2,69251696,UDF3,8,L,529,EUR,2022-01-06,2022-01-10, ,67707119,79246109,180933,4,JP
JP11,1003661,2,32003616,ZELA,32,L,231,EUR,2022-01-06,2022-01-10, ,30655341,49784073,180933,3,JP
DE10,1003646,1,25398208,COLA,40,PCS,504,EUR,2022-01-03,2022-01-07, ,35471099,63821277,641624,3,DE
CN10,1003653,3,47767912,PYTF,50,PCS,915,EUR,2022-01-04,2022-01-07, ,27800605,12948061,459379,2,CN
IN10,1003681,1,25398208,COLA,10,PCS,504,EUR,2022-01-10,2022-01-12, ,96222662,30090592,656664,1,IN
US10,1003688,2,82207928,ZUFN,97,KG,441,EUR,2022-01-12,2022-01-14, ,56170564,88510487,784479,1,US
CN10,1003687,1,45162744,EDSA,27,PCS,520,EUR,2022-01-12,2022-01-14, ,15767144,49485597,509708,1,CN
CN10,1003689,1,88903632,MPLF,82,PCS,880,EUR,2022-01-12,2022-01-17, ,32204444,20837115,548229,1,CN
CN10,1003690,1,90455123,MPLF,41,PCS,437,EUR,2022-01-17,2022-01-20, ,68490161,20837115,491627,1,CN
BR10,1003658,1,98147568,MPLF,6,L,996,EUR,2022-01-06,2022-01-13, ,51567180,32008687,180492,1,BR
US10,1003686,1,40378320,EDSA,89,PCS,605,EUR,2022-01-12,2022-01-18, ,95329307,23329589,691603,1,US
US10,1003698,1,48248768,PYTF,72,PCS,693,EUR,2022-01-17,2022-01-19,x,73943505,43449637,396772,3,US
JP11,1003669,1,86457056,MPLF,40,PCS,159,EUR,2022-01-10,2022-01-13, ,89221635,40601709,286559,3,JP
JP11,1003684,1,22818912,COLA,87,KG,636,EUR,2022-01-11,2022-01-17, ,89221635,33607135,335178,2,JP
JP11,1003673,1,84480424,ZUFN,26,G,136,EUR,2022-01-10,2022-01-18, ,13453247,92217720,951504,2,JP
JP11,1003697,2,86457056,MPLF,41,PCS,159,EUR,2022-01-17,2022-01-19, ,59991942,40601709,227283,2,JP
BR10,1003694,1,25150904,COLA,89,PCS,976,EUR,2022-01-14,2022-01-19, ,49796074,53251766,300425,2,BR
BR10,1003683,1,32645344,EDSA,51,PCS,845,EUR,2022-01-11,2022-01-19, ,23798159,84141246,300425,1,BR
BR10,1003659,1,54836888,PYTF,79,PCS,389,EUR,2022-01-07,2022-01-12, ,46360074,51619782,557681,1,BR
DE10,1003667,1,85602600,ZUFN,60,L,361,EUR,2022-01-10,2022-01-13, ,39937440,31295016,127855,1,DE
DE10,1003668,1,87079640,MPLF,28,KG,332,EUR,2022-01-10,2022-01-17, ,52136732,47656838,132812,1,DE
JP11,1003699,2,64963528,UDF3,77,KG,702,EUR,2022-01-17,2022-01-19, ,46509137,79246109,227283,3,JP
JP11,1003707,1,64963528,UDF3,38,KG,702,EUR,2022-01-19,2022-01-21, ,44849531,59231227,256137,3,JP
JP11,1003707,2,26709208,ZELA,84,KG,229,EUR,2022-01-19,2022-01-25, ,44849531,49784073,586208,1,JP
CN10,1003719,2,43678400,EDSA,87,PCS,115,EUR,2022-01-24,2022-01-26, ,16272566,49485597,283876,1,CN
IN10,1003666,2,82809960,ZUFN,84,L,435,EUR,2022-01-07,2022-01-20, ,93048219,44488029,120107,1,IN
BR10,1003694,2,88346328,MPLF,86,KG,618,EUR,2022-01-14,2022-01-20, ,49796074,32008687,279726,1,BR
CN10,1003677,2,29156488,ZELA,21,PCS,374,EUR,2022-01-10,2022-01-20, ,49826393,93048219,529991,1,CN
CN10,1003701,1,88346328,MPLF,18,KG,618,EUR,2022-01-17,2022-01-20, ,78881014,20837115,529991,2,CN
CN10,1003705,2,32071024,ZELA,80,KG,737,EUR,2022-01-18,2022-01-20, ,83978021,93048219,529991,3,CN
CN10,1003701,2,84480424,ZUFN,3,G,136,EUR,2022-01-17,2022-01-25,x,78881014,23344986,945208,1,CN
CN10,1003715,2,93159896,MPLF,89,PCS,159,EUR,2022-01-24,2022-01-25, ,52557458,71417158,945208,3,CN
CN10,1003719,1,25398208,COLA,97,PCS,504,EUR,2022-01-24,2022-01-25, ,16272566,23246292,945208,4,CN
JP11,1003699,1,86662444,MPLF,78,KG,447,EUR,2022-01-17,2022-01-21,x,46509137,40601709,256137,2,JP
JP11,1003697,3,88797376,MPLF,93,PCS,6,EUR,2022-01-17,2022-01-21, ,59991942,40601709,256137,1,JP
JP11,1003703,1,58890322,UDF3,17,PCS,813,EUR,2022-01-17,2022-01-19,x,11650206,79246109,227283,4,JP
JP11,1003697,1,43151008,EDSA,83,PCS,554,EUR,2022-01-17,2022-01-20, ,59991942,59231227,600311,1,JP
US10,1003706,1,88346328,MPLF,1,KG,618,EUR,2022-01-18,2022-01-24, ,54307472,81552979,164246,2,US
JP11,1003703,2,75603272,ZUFN,5,PCS,320,EUR,2022-01-17,2022-01-20, ,11650206,92217720,600311,2,JP
US10,1003698,4,69909608,UDF3,96,PCS,990,EUR,2022-01-17,2022-01-20, ,73943505,40424932,369711,2,US
CN10,1003728,3,77128608,ZUFN,45,PCS,606,EUR,2022-01-25,2022-01-27,x,69070997,23344986,425110,3,CN
IN10,1003724,1,44409248,EDSA,5,L,267,EUR,2022-01-25,2022-02-03,x,41723896,86162838,194696,1,IN
IN10,1003756,1,21595928,COLA,85,PCS,83,EUR,2022-02-01,2022-02-02, ,30692273,30090592,311623,5,IN
CN10,1003728,2,89034752,MPLF,11,PCS,726,EUR,2022-01-25,2022-01-28, ,69070997,20837115,695782,3,CN
CN10,1003728,1,37238104,EDSA,2,PCS,320,EUR,2022-01-25,2022-02-01, ,69070997,49485597,727895,1,CN
CN10,1003732,1,45013285,EDSA,76,KG,543,EUR,2022-01-25,2022-02-01,x,68490161,49485597,727895,2,CN
IN10,1003739,1,55226864,PYTF,30,PCS,520,EUR,2022-02-01,2022-02-07, ,23818469,87940829,311623,3,IN
IN10,1003734,1,32003616,ZELA,99,L,231,EUR,2022-01-25,2022-02-01, ,45672955,70768553,683430,1,IN
IN10,1003711,1,24567712,COLA,87,PCS,689,EUR,2022-01-21,2022-01-28, ,44353110,44488029,825828,1,IN
IN10,1003725,1,36128224,EDSA,18,PCS,711,EUR,2022-01-25,2022-01-28,x,82040060,86162838,825828,5,IN
IN10,1003735,4,84480424,ZUFN,7,G,136,EUR,2022-01-26,2022-01-28,x,90107912,44488029,825828,7,IN
IN10,1003733,1,98147568,MPLF,15,L,996,EUR,2022-01-26,2022-02-02, ,24721437,49826393,568029,3,IN
IN10,1003735,1,37141432,EDSA,86,PCS,474,EUR,2022-01-26,2022-01-31, ,90107912,86162838,568029,4,IN
IN10,1003736,2,85602600,ZUFN,36,L,361,EUR,2022-01-26,2022-01-31, ,12521424,44488029,568029,6,IN
CN10,1003715,1,88903632,MPLF,72,PCS,880,EUR,2022-01-24,2022-01-28, ,52557458,20837115,695782,2,CN
DE10,1003721,1,19474160,COLA,6,KG,986,EUR,2022-01-24,2022-01-31, ,25767690,63821277,246416,1,DE
DE10,1003713,1,90455123,MPLF,24,PCS,437,EUR,2022-01-24,2022-01-26, ,90548827,47656838,640728,1,DE
JP11,1003708,1,54836888,PYTF,15,PCS,389,EUR,2022-01-19,2022-01-27, ,77140131,70110687,580132,1,JP
DE10,1003716,1,19816724,COLA,92,PCS,521,EUR,2022-01-24,2022-02-01, ,75758576,63821277,936344,1,DE
US10,1003744,1,43151008,EDSA,83,PCS,554,EUR,2022-01-28,2022-02-03, ,36696726,23329589,238434,1,US
JP11,1003730,3,76304544,ZUFN,19,PCS,692,EUR,2022-01-25,2022-01-28, ,82596334,92217720,927824,2,JP
JP11,1003723,3,32003616,ZELA,51,L,231,EUR,2022-01-25,2022-01-31, ,48250236,49784073,843842,1,JP
US10,1003748,2,88346328,MPLF,98,KG,618,EUR,2022-01-31,2022-02-01, ,70694805,81552979,808488,4,US
US10,1003741,1,19816724,COLA,92,PCS,521,EUR,2022-01-27,2022-02-02, ,18849392,22179495,659542,2,US
US10,1003744,2,45013285,EDSA,44,KG,543,EUR,2022-01-28,2022-02-01, ,36696726,23329589,808488,2,US
US10,1003722,2,21595928,COLA,43,PCS,83,EUR,2022-01-24,2022-01-28, ,85454276,22179495,347459,1,US
US10,1003745,2,32069368,ZELA,85,PCS,428,EUR,2022-01-28,2022-02-01, ,53737963,56417381,808488,3,US
US10,1003712,1,47961168,PYTF,11,PCS,555,EUR,2022-01-21,2022-01-31, ,36696726,43449637,552187,1,US
US10,1003759,1,24567712,COLA,4,PCS,689,EUR,2022-02-02,2022-02-04, ,64195864,22179495,894846,2,US
US10,1003765,2,68338888,UDF3,25,PCS,167,EUR,2022-02-11,2022-02-21, ,27414385,40424932,894846,3,US
JP11,1003763,2,97625203,MPLF,48,KG,554,EUR,2022-02-07,2022-02-15, ,22153844,40601709,637002,2,JP
US10,1003741,2,88903632,MPLF,83,PCS,880,EUR,2022-01-27,2022-02-08, ,18849392,81552979,894555,1,US
US10,1003722,1,20667944,COLA,40,KG,463,EUR,2022-01-24,2022-02-02, ,85454276,22179495,659542,1,US
IN10,1003775,3,58200280,UDF3,88,PCS,335,EUR,2022-02-07,2022-02-10, ,52038534,98019339,306668,2,IN
US10,1003748,1,86834912,MPLF,83,PCS,381,EUR,2022-01-31,2022-02-04, ,70694805,81552979,894846,1,US
JP11,1003754,2,90455123,MPLF,83,PCS,437,EUR,2022-02-01,2022-02-07, ,19370231,40601709,125981,2,JP
DE10,1003747,1,97625203,MPLF,4,KG,554,EUR,2022-01-31,2022-02-07, ,51101792,47656838,199458,1,DE
CN10,1003743,1,21595928,COLA,48,PCS,83,EUR,2022-01-28,2022-02-07,x,25649074,23246292,547434,1,CN
CN10,1003737,1,87079640,MPLF,77,KG,332,EUR,2022-01-26,2022-02-01, ,59281781,20837115,727895,3,CN
JP11,1003738,1,90455123,MPLF,31,PCS,437,EUR,2022-01-27,2022-02-01, ,51676919,40601709,947394,1,JP
JP11,1003749,1,24242928,COLA,34,KG,321,EUR,2022-01-31,2022-02-03, ,58569539,33607135,567275,2,JP
JP11,1003749,2,88797376,MPLF,40,PCS,6,EUR,2022-02-02,2022-02-07, ,58569539,40601709,567275,3,JP
JP11,1003749,3,29156488,ZELA,17,PCS,374,EUR,2022-01-31,2022-02-03, ,58569539,49784073,567275,4,JP
DE10,1003747,3,69909608,UDF3,79,PCS,990,EUR,2022-01-31,2022-02-04, ,51101792,59321219,397654,1,DE
BR10,1003746,1,44409248,EDSA,92,L,267,EUR,2022-01-31,2022-02-03, ,61981179,84141246,243917,2,BR
JP11,1003763,1,93159896,MPLF,95,PCS,159,EUR,2022-02-03,2022-02-04, ,22153844,40601709,263744,2,JP
BR10,1003714,1,25235624,COLA,5,L,640,EUR,2022-01-24,2022-02-03, ,24642678,53251766,243917,1,BR
CN10,1003760,4,75603272,ZUFN,68,PCS,320,EUR,2022-02-02,2022-02-10, ,16272566,23344986,867484,1,CN
CN10,1003766,1,45013285,EDSA,85,KG,543,EUR,2022-02-04,2022-02-11, ,93782877,49485597,495663,1,CN
IN10,1003764,1,87079640,MPLF,73,KG,332,EUR,2022-02-03,2022-02-08, ,19543410,49826393,824979,1,IN
CN10,1003755,1,25235624,COLA,12,L,640,EUR,2022-02-01,2022-02-09, ,65427322,23246292,516082,1,CN
IN10,1003764,2,98147568,MPLF,6,L,996,EUR,2022-02-03,2022-02-09, ,19543410,49826393,609184,1,IN
JP11,1003778,2,93159896,MPLF,22,PCS,159,EUR,2022-02-14,2022-02-16, ,81970178,40601709,336203,2,JP
JP11,1003777,2,53640144,PYTF,2,PCS,488,EUR,2022-02-08,2022-02-16, ,10302268,70110687,607477,1,JP
JP11,1003783,1,28148584,ZELA,86,PCS,778,EUR,2022-02-10,2022-02-16, ,59128243,49784073,607477,2,JP
JP11,1003786,1,89034752,MPLF,73,PCS,726,EUR,2022-02-11,2022-02-15, ,41699811,40601709,336203,5,JP
DE10,1003771,2,75990376,ZUFN,25,PCS,499,EUR,2022-02-07,2022-02-09, ,84141246,65550769,822136,1,DE
DE10,1003776,1,93159896,MPLF,66,PCS,159,EUR,2022-02-08,2022-02-11, ,84141246,47656838,377956,2,DE
IN10,1003769,3,83863032,ZUFN,95,G,263,EUR,2022-02-07,2022-02-09, ,61475942,44488029,609184,2,IN
DE10,1003773,1,86662444,MPLF,28,KG,447,EUR,2022-02-07,2022-02-09, ,90458627,47656838,822136,2,DE
BR10,1003767,1,87079640,MPLF,10,KG,332,EUR,2022-02-04,2022-02-11, ,90592859,32008687,383038,1,BR
IN10,1003779,1,21595928,COLA,68,PCS,83,EUR,2022-02-08,2022-02-11, ,75008634,30090592,337284,1,IN
IN10,1003779,2,43678400,EDSA,69,PCS,115,EUR,2022-02-08,2022-02-11,x,75008634,86162838,337284,2,IN
US10,1003750,1,88797376,MPLF,37,PCS,6,EUR,2022-01-31,2022-02-08, ,32399060,81552979,894555,3,US
US10,1003748,3,75603272,ZUFN,10,PCS,320,EUR,2022-01-31,2022-02-09, ,70694805,88510487,809620,1,US
US10,1003750,2,68338888,UDF3,98,PCS,167,EUR,2022-01-31,2022-02-09, ,32399060,40424932,809620,2,US
US10,1003787,2,85602600,ZUFN,72,L,361,EUR,2022-02-11,2022-02-21, ,50831348,88510487,895166,1,US
DE10,1003810,2,69251696,UDF3,8,L,529,EUR,2022-02-18,2022-02-24, ,72770444,59321219,502321,2,DE
US10,1003794,2,54965832,PYTF,41,G,77,EUR,2022-02-14,2022-02-18, ,85622579,43449637,208042,1,US
US10,1003797,1,82809960,ZUFN,74,L,435,EUR,2022-02-15,2022-02-17, ,28957791,88510487,777500,1,US
US10,1003794,1,86662444,MPLF,60,KG,447,EUR,2022-02-14,2022-02-21, ,85622579,81552979,895166,2,US
DE10,1003802,1,98147568,MPLF,37,L,996,EUR,2022-02-16,2022-02-18, ,96016266,47656838,104606,2,DE
DE10,1003790,1,43151008,EDSA,12,PCS,554,EUR,2022-02-14,2022-02-18, ,11860721,58569539,104606,1,DE
US10,1003793,1,25150904,COLA,73,PCS,976,EUR,2022-02-14,2022-02-16, ,85622579,22179495,513003,2,US
US10,1003811,1,93159896,MPLF,91,PCS,159,EUR,2022-02-18,2022-02-21, ,54041906,81552979,895166,3,US
DE10,1003808,2,67221888,UDF3,2,KG,193,EUR,2022-02-18,2022-02-21, ,22480456,59321219,172346,3,DE
BR10,1003806,1,86457056,MPLF,79,PCS,159,EUR,2022-02-17,2022-02-22, ,18196663,32008687,201150,1,BR
CN10,1003792,1,25235624,COLA,35,L,640,EUR,2022-02-14,2022-02-22, ,92957419,23246292,230038,1,CN
BR10,1003816,3,75603272,ZUFN,95,PCS,320,EUR,2022-02-21,2022-02-23, ,61981179,24642678,261196,1,BR
BR10,1003803,2,26709208,ZELA,93,KG,229,EUR,2022-02-16,2022-02-21, ,87544330,40138709,462446,1,BR
JP11,1003801,3,69579592,UDF3,27,L,124,EUR,2022-02-16,2022-02-21, ,51561273,79246109,439390,3,JP
JP11,1003788,1,19816724,COLA,48,PCS,521,EUR,2022-02-11,2022-02-16, ,67707119,33607135,607477,4,JP
JP11,1003786,2,28440760,ZELA,23,PCS,603,EUR,2022-02-11,2022-02-16, ,41699811,49784073,607477,3,JP
IN10,1003789,1,21595928,COLA,94,PCS,83,EUR,2022-02-14,2022-02-22, ,77899795,30090592,286666,1,IN
IN10,1003796,1,43678400,EDSA,16,PCS,115,EUR,2022-02-14,2022-02-21,x,84837022,86162838,244984,1,IN
IN10,1003791,1,25235624,COLA,8,L,640,EUR,2022-02-16,2022-02-22, ,41977120,30090592,100015,1,IN
JP11,1003798,1,44074088,EDSA,55,PCS,52,EUR,2022-02-16,2022-02-21, ,94707170,59231227,439390,1,JP
JP11,1003804,1,19816724,COLA,66,PCS,521,EUR,2022-02-17,2022-02-23, ,11888297,33607135,513652,2,JP
JP11,1003804,2,43678400,EDSA,54,PCS,115,EUR,2022-02-17,2022-02-25, ,11888297,59231227,961586,1,JP
JP11,1003829,1,58890322,UDF3,74,PCS,813,EUR,2022-02-24,2022-03-02, ,19370231,79246109,566929,1,JP
US10,1003840,1,84480424,ZUFN,58,G,136,EUR,2022-02-28,2022-03-03, ,32093764,88510487,318369,4,US
US10,1003830,2,98147568,MPLF,37,L,996,EUR,2022-02-24,2022-03-03,x,51723487,81552979,318369,1,US
US10,1003830,1,40378320,EDSA,54,PCS,605,EUR,2022-02-24,2022-03-02, ,51723487,23329589,775362,1,US
US10,1003826,1,36128224,EDSA,75,PCS,711,EUR,2022-02-22,2022-02-28, ,74909010,23329589,123236,1,US
US10,1003826,2,47961168,PYTF,67,PCS,555,EUR,2022-02-22,2022-02-25, ,74909010,88510487,667961,2,US
US10,1003822,1,89034752,MPLF,61,PCS,726,EUR,2022-02-21,2022-02-25, ,14623043,81552979,667961,1,US
US10,1003817,2,69251696,UDF3,19,L,529,EUR,2022-02-21,2022-02-24, ,20937019,40424932,333359,3,US
BR10,1003836,1,45013285,EDSA,90,KG,543,EUR,2022-02-28,2022-03-02, ,74627776,84141246,346372,1,BR
BR10,1003800,1,75603272,ZUFN,71,PCS,320,EUR,2022-02-16,2022-02-25, ,88994835,26906049,498727,1,BR
BR10,1003816,1,37238104,EDSA,22,PCS,320,EUR,2022-02-21,2022-02-25, ,61981179,84141246,498727,2,BR
BR10,1003816,2,54753968,PYTF,61,PCS,13,EUR,2022-02-21,2022-02-25, ,61981179,24642678,498727,3,BR
BR10,1003803,1,64963528,UDF3,91,KG,702,EUR,2022-02-16,2022-02-28, ,87544330,89359211,698193,1,BR
US10,1003841,2,97625203,MPLF,17,KG,554,EUR,2022-02-28,2022-03-03, ,83083032,81552979,318369,5,US
US10,1003818,1,93159896,MPLF,33,PCS,159,EUR,2022-02-21,2022-02-23, ,76476161,81552979,730514,2,US
US10,1003811,2,26230416,ZELA,2,PCS,190,EUR,2022-02-18,2022-02-24, ,54041906,56417381,333359,1,US
DE10,1003814,1,76304544,ZUFN,9,PCS,692,EUR,2022-02-18,2022-02-28, ,57329986,65550769,966514,1,DE
DE10,1003824,1,87079640,MPLF,1,KG,332,EUR,2022-02-21,2022-02-24, ,73893399,47656838,502321,5,DE
DE10,1003812,1,26709208,ZELA,88,KG,229,EUR,2022-02-18,2022-02-24, ,14113801,79833202,502321,3,DE
DE10,1003821,1,21595928,COLA,61,PCS,83,EUR,2022-02-21,2022-03-01, ,98901523,63821277,576715,2,DE
IN10,1003828,1,93159896,MPLF,70,PCS,159,EUR,2022-02-23,2022-02-25, ,49712938,49826393,704232,2,IN
DE10,1003820,1,88797376,MPLF,10,PCS,6,EUR,2022-02-21,2022-02-24, ,62114292,47656838,502321,4,DE
DE10,1003808,1,45162744,EDSA,80,PCS,520,EUR,2022-02-18,2022-02-23, ,22480456,58569539,889566,2,DE
DE10,1003810,1,25235624,COLA,79,L,640,EUR,2022-02-18,2022-02-24, ,72770444,63821277,502321,1,DE
DE10,1003824,2,90455123,MPLF,76,PCS,437,EUR,2022-02-21,2022-03-02, ,73893399,47656838,625407,1,DE
BR10,1003838,1,43151008,EDSA,44,PCS,554,EUR,2022-02-28,2022-03-04, ,66495160,84141246,285688,1,BR
JP11,1003846,1,78949416,ZUFN,85,PCS,991,EUR,2022-03-03,2022-03-09, ,91423732,92217720,938343,2,JP
BR10,1003842,4,67221888,UDF3,72,KG,193,EUR,2022-03-02,2022-03-07, ,42012916,89359211,532505,1,BR
DE10,1003835,1,26230416,ZELA,26,PCS,190,EUR,2022-02-28,2022-03-04, ,84141246,79833202,179332,1,DE
DE10,1003847,1,24242928,COLA,28,KG,321,EUR,2022-03-03,2022-03-10, ,22480456,63821277,986442,1,DE
DE10,1003847,2,89034752,MPLF,8,PCS,726,EUR,2022-03-03,2022-03-10, ,22480456,47656838,986442,2,DE
DE10,1003837,1,45841032,EDSA,89,PCS,603,EUR,2022-02-28,2022-03-04, ,20466918,58569539,179332,2,DE
US10,1003832,1,75227320,UDF3,94,PCS,594,EUR,2022-02-25,2022-03-03, ,73943505,40424932,318369,2,US
US10,1003843,1,93159896,MPLF,23,PCS,159,EUR,2022-03-02,2022-03-04, ,95329307,81552979,768122,1,US
US10,1003832,2,78949416,ZUFN,50,PCS,991,EUR,2022-02-28,2022-03-03, ,73943505,88510487,318369,3,US
IN10,1003870,1,76304544,ZUFN,92,PCS,692,EUR,2022-03-11,2022-03-17, ,63339019,44488029,552658,2,IN
CN10,1003859,1,88797376,MPLF,42,PCS,6,EUR,2022-03-07,2022-03-15,x,30090592,48148862,467640,1,CN
JP11,1003844,1,40378320,EDSA,25,PCS,605,EUR,2022-03-02,2022-03-08, ,86104769,59231227,836330,1,JP
JP11,1003853,1,90455123,MPLF,56,PCS,437,EUR,2022-03-07,2022-03-09, ,36003448,40601709,938343,3,JP
US10,1003871,1,98151444,MPLF,86,PCS,916,EUR,2022-03-14,2022-03-16, ,81684996,81552979,557433,2,US
JP11,1003869,1,19474160,COLA,36,KG,986,EUR,2022-03-11,2022-03-16, ,22153844,33607135,147557,1,JP
JP11,1003872,2,71374072,UDF3,78,PCS,293,EUR,2022-03-14,2022-03-17,x,29959326,79246109,423700,3,JP
IN10,1003856,1,36128224,EDSA,73,PCS,711,EUR,2022-03-07,2022-03-15, ,37508402,98019339,740510,2,IN
