WERKS,BELNR,BUZEI,MATNR,MATKL,MENGE,MEINS,NETPR,PEINH,EBELN,EBELP
BR10,6817497,1,78949416,ZUFN,46,PCS,991,EUR,991245,2
US10,6114541,1,75990376,ZUFN,53,PCS,499,EUR,881541,2
JP11,9236001,1,16177764,TPM1,43,KG,4,EUR,587264,1
US10,9173203,1,97625203,MPLF,30,KG,554,EUR,853153,1
US10,6866436,1,13505536,TPM1,49,PCS,7,EUR,853153,2
US10,7832301,2,32069368,ZELA,62,PCS,428,EUR,853153,4
US10,9173203,2,97625203,MPLF,43,KG,554,EUR,578344,1
US10,5582689,1,82207928,ZUFN,48,KG,441,EUR,578344,2
US10,6866436,2,11159536,TPM1,86,PCS,1,EUR,881541,1
BR10,9513302,1,89034752,MPLF,70,PCS,726,EUR,353753,2
IN10,5748574,1,15353960,TPM1,37,PCS,2,EUR,885247,1
IN10,6283572,1,86834912,MPLF,59,PCS,381,EUR,885247,2
JP11,6227140,1,86457056,MPLF,9,PCS,159,EUR,938011,1
DE10,9484710,1,89034752,MPLF,53,PCS,726,EUR,824268,1
DE10,9012636,1,49991456,PYTF,80,PCS,733,EUR,870685,1
CN10,9590721,1,88903632,MPLF,98,PCS,880,EUR,273016,1
US10,6866436,5,11788404,TPM1,59,PCS,6,EUR,428016,2
US10,5352948,3,19297648,TPM1,61,PCS,2,EUR,428016,1
US10,6866436,4,13505536,TPM1,50,PCS,7,EUR,881541,6
US10,7322834,1,47767912,PYTF,47,PCS,909,EUR,881541,5
US10,6866436,3,13505536,TPM1,73,PCS,7,EUR,881541,4
US10,5352948,2,18608880,TPM1,5,PCS,1,EUR,881541,3
US10,5352948,1,18608880,TPM1,30,PCS,1,EUR,797208,4
US10,7832301,1,25398208,COLA,53,PCS,504,EUR,797208,3
BR10,8487353,3,17231232,TPM1,55,PCS,5,EUR,353753,1
JP11,9236001,2,18608880,TPM1,10,PCS,1,EUR,454038,1
JP11,8498924,1,25398208,COLA,24,PCS,504,EUR,421492,3
JP11,7789019,1,82207928,ZUFN,33,KG,441,EUR,421492,2
JP11,7338399,1,84480424,ZUFN,12,G,136,EUR,116797,2
JP11,9074625,1,88346328,MPLF,1,KG,618,EUR,116797,3
DE10,6837120,1,75603272,ZUFN,10,PCS,320,EUR,241787,1
DE10,7782144,1,19297648,TPM1,95,PCS,2,EUR,241787,2
DE10,7892692,1,56389144,UDF3,95,PCS,119,EUR,397062,1
DE10,5852214,1,82809960,ZUFN,9,L,435,EUR,397062,2
DE10,8032007,1,28148584,ZELA,54,PCS,778,EUR,498574,1
DE10,7892692,2,21595928,COLA,52,PCS,83,EUR,136460,1
DE10,8932430,1,22818912,COLA,29,KG,636,EUR,136460,2
IN10,6330184,2,11159536,TPM1,23,PCS,1,EUR,354475,3
IN10,8123388,3,24567712,COLA,48,PCS,689,EUR,354475,4
JP11,8309186,2,15353960,TPM1,84,PCS,2,EUR,116797,4
IN10,5977431,1,89034752,MPLF,15,PCS,726,EUR,344655,1
JP11,9249389,1,28348643,ZELA,29,PCS,684,EUR,116797,5
CN10,7802864,3,22818912,COLA,17,KG,636,EUR,803023,2
IN10,5824343,1,75990376,ZUFN,31,PCS,499,EUR,354475,2
CN10,5709179,1,89034752,MPLF,82,PCS,726,EUR,277096,1
JP11,7383841,1,83863032,ZUFN,15,G,263,EUR,116797,6
CN10,6790223,2,11159536,TPM1,35,PCS,1,EUR,370177,3
CN10,8652621,1,74349496,UDF3,23,KG,341,EUR,370177,2
CN10,5267246,1,25398208,COLA,44,PCS,504,EUR,370177,1
CN10,7802864,2,85602600,ZUFN,57,L,361,EUR,759293,3
CN10,6790223,1,13505536,TPM1,59,PCS,7,EUR,759293,2
CN10,7802864,1,88797376,MPLF,8,PCS,6,EUR,759293,1
IN10,7747063,1,21595928,COLA,2,PCS,83,EUR,344655,2
IN10,9269709,1,32003616,ZELA,99,L,231,EUR,344655,3
IN10,5715950,1,98147568,MPLF,88,L,1008,EUR,344655,4
IN10,5715950,2,98147568,MPLF,25,L,1006,EUR,190220,1
IN10,8123388,2,88903632,MPLF,44,PCS,880,EUR,383968,2
CN10,6790223,3,13505536,TPM1,37,PCS,7,EUR,793463,1
IN10,7237806,1,16177764,TPM1,42,KG,4,EUR,383968,5
IN10,6330184,1,10615744,TPM1,53,PCS,5,EUR,383968,4
US10,7695368,1,47961168,PYTF,81,PCS,555,EUR,706311,1
JP11,8309186,1,15353960,TPM1,73,PCS,2,EUR,598772,3
JP11,9441014,1,82207928,ZUFN,56,KG,441,EUR,598772,2
JP11,6173087,1,75603272,ZUFN,57,PCS,320,EUR,598772,1
BR10,7384847,2,11788404,TPM1,36,PCS,6,EUR,613484,1
BR10,7965234,1,56389144,UDF3,20,PCS,119,EUR,972123,2
BR10,6721986,2,54753968,PYTF,64,PCS,13,EUR,972123,1
BR10,7961169,1,15353960,TPM1,20,PCS,2,EUR,648205,2
BR10,8509155,1,90455123,MPLF,93,PCS,437,EUR,648205,1
BR10,9251030,1,75990376,ZUFN,68,PCS,499,EUR,376671,2
BR10,6721986,1,19816724,COLA,88,PCS,521,EUR,376671,1
JP11,7653141,1,10615744,TPM1,64,PCS,5,EUR,421492,1
BR10,8894808,1,69251696,UDF3,87,L,529,EUR,619907,2
BR10,7384847,1,13405872,TPM1,29,PCS,3,EUR,619907,1
US10,7907993,1,32069368,ZELA,45,PCS,428,EUR,929175,1
US10,8820890,1,86834912,MPLF,9,PCS,391,EUR,929175,2
IN10,5793402,1,18608880,TPM1,13,PCS,1,EUR,265656,4
IN10,5274644,1,86457056,MPLF,19,PCS,159,EUR,265656,1
IN10,8079245,3,13405872,TPM1,48,PCS,3,EUR,388746,2
IN10,7590274,1,32003616,ZELA,77,L,231,EUR,265656,5
IN10,9048623,1,45841032,EDSA,52,PCS,603,EUR,424213,1
IN10,6940312,1,21595928,COLA,15,PCS,80,EUR,265656,3
IN10,8079245,2,11159536,TPM1,35,PCS,1,EUR,388746,1
US10,5428613,2,11159536,TPM1,31,PCS,1,EUR,225774,1
US10,6900286,1,86457056,MPLF,23,PCS,159,EUR,349441,3
US10,5758774,1,86662444,MPLF,47,KG,447,EUR,551610,2
US10,7825172,1,16177764,TPM1,80,KG,4,EUR,551610,1
IN10,5793402,2,19297648,TPM1,51,PCS,2,EUR,141657,1
IN10,8079245,4,13505536,TPM1,99,PCS,7,EUR,265656,2
CN10,9159368,1,13505536,TPM1,41,PCS,7,EUR,803023,1
IN10,5064155,1,75603272,ZUFN,14,PCS,320,EUR,383968,1
JP11,9232557,2,13505536,TPM1,28,PCS,7,EUR,733238,3
BR10,5719859,2,93159896,MPLF,25,PCS,159,EUR,332000,4
BR10,6664713,3,17231232,TPM1,11,PCS,5,EUR,332000,3
BR10,5879838,2,29156488,ZELA,49,PCS,374,EUR,332000,2
BR10,6664713,2,18608880,TPM1,86,PCS,1,EUR,399228,4
BR10,5771908,1,13405872,TPM1,23,PCS,3,EUR,399228,2
BR10,6038583,1,32069368,ZELA,13,PCS,428,EUR,933320,1
BR10,7631917,1,55226864,PYTF,97,PCS,520,EUR,746100,2
BR10,5719859,1,28440760,ZELA,65,PCS,603,EUR,746100,1
BR10,6664713,1,16177764,TPM1,4,KG,4,EUR,972123,3
JP11,8800111,1,88346328,MPLF,60,KG,618,EUR,733238,2
JP11,6764761,1,15353960,TPM1,91,PCS,2,EUR,733238,1
BR10,5958809,1,98151444,MPLF,24,PCS,916,EUR,933320,2
JP11,6764761,2,18608880,TPM1,26,PCS,1,EUR,464857,1
JP11,6311216,1,86834912,MPLF,40,PCS,381,EUR,464857,2
JP11,8513695,2,86662444,MPLF,80,KG,447,EUR,464857,3
CN10,8339350,1,43678400,EDSA,26,PCS,115,EUR,793463,2
DE10,6269967,1,90455123,MPLF,75,PCS,437,EUR,395235,1
DE10,6041562,1,10615744,TPM1,6,PCS,5,EUR,543672,1
DE10,5158283,1,88346328,MPLF,4,KG,618,EUR,203332,1
JP11,9232557,1,11788404,TPM1,92,PCS,6,EUR,854006,1
JP11,8497973,1,26857600,ZELA,68,PCS,453,EUR,854006,2
JP11,8513695,1,86662444,MPLF,62,KG,435,EUR,854006,3
CN10,9159368,3,11788404,TPM1,22,PCS,6,EUR,563989,2
CN10,8990762,2,55226864,PYTF,8,PCS,520,EUR,563989,1
CN10,6029114,2,19297648,TPM1,18,PCS,2,EUR,805247,1
CN10,8364852,1,97625203,MPLF,55,KG,554,EUR,133551,1
CN10,9159368,2,13505536,TPM1,94,PCS,7,EUR,673810,1
CN10,6029114,1,16177764,TPM1,26,KG,4,EUR,622271,1
JP11,8800111,2,19474160,COLA,65,KG,986,EUR,654470,1
IN10,8079245,1,10615744,TPM1,50,PCS,5,EUR,383968,3
DE10,6717941,1,29156488,ZELA,38,PCS,374,EUR,203332,2
IN10,6891496,2,10615744,TPM1,97,PCS,5,EUR,377029,1
JP11,7081246,2,17231232,TPM1,83,PCS,5,EUR,689545,1
BR10,9046517,1,19816724,COLA,44,PCS,521,EUR,379370,1
BR10,7385795,2,13405872,TPM1,40,PCS,3,EUR,765712,2
BR10,7155131,1,69909608,UDF3,49,PCS,990,EUR,765712,1
BR10,7385795,1,11788404,TPM1,31,PCS,6,EUR,738237,2
BR10,7483030,1,45013285,EDSA,12,KG,543,EUR,738237,1
BR10,6860394,2,22818912,COLA,63,KG,636,EUR,332000,1
BR10,6860394,1,86662444,MPLF,75,KG,447,EUR,399228,3
CN10,5477009,1,21595928,COLA,87,PCS,83,EUR,806000,1
CN10,8927641,1,24242928,COLA,86,KG,321,EUR,806000,2
CN10,8711503,1,87079640,MPLF,89,KG,332,EUR,806000,3
CN10,5099933,1,88903632,MPLF,30,PCS,910,EUR,806000,4
CN10,8096588,1,97625203,MPLF,63,KG,554,EUR,142126,2
CN10,8564422,1,10615744,TPM1,97,PCS,5,EUR,142126,3
BR10,8346291,1,54965832,PYTF,6,G,77,EUR,213275,1
BR10,7483030,2,45013285,EDSA,35,KG,543,EUR,213275,2
BR10,6446652,1,98147568,MPLF,69,L,996,EUR,213275,3
BR10,5210976,1,17231232,TPM1,87,PCS,5,EUR,213275,4
IN10,8159037,2,76304544,ZUFN,37,PCS,707,EUR,156346,3
IN10,6706091,1,18608880,TPM1,90,PCS,1,EUR,156346,2
DE10,8950707,1,98151444,MPLF,49,PCS,916,EUR,197068,1
DE10,5624986,1,22818912,COLA,26,KG,636,EUR,127174,1
DE10,7348841,1,90455123,MPLF,84,PCS,437,EUR,127174,2
DE10,8360967,1,13505536,TPM1,68,PCS,7,EUR,740307,1
DE10,8950707,2,21595928,COLA,88,PCS,83,EUR,786086,1
CN10,6163712,1,53640144,PYTF,57,PCS,488,EUR,142126,5
DE10,5504889,1,45162744,EDSA,89,PCS,520,EUR,786086,3
IN10,5950764,1,98151444,MPLF,20,PCS,916,EUR,228396,2
IN10,8114547,1,22818912,COLA,39,KG,636,EUR,228396,1
BR10,7385795,3,13405872,TPM1,60,PCS,3,EUR,614948,3
JP11,7081246,1,16177764,TPM1,15,KG,4,EUR,767810,1
BR10,9004733,1,84480424,ZUFN,45,G,136,EUR,572933,1
IN10,6891496,1,13505536,TPM1,75,PCS,7,EUR,587160,3
CN10,5090987,2,15353960,TPM1,42,PCS,2,EUR,142126,6
CN10,5090987,1,17231232,TPM1,50,PCS,5,EUR,142126,1
JP11,5296851,1,24242928,COLA,10,KG,321,EUR,879919,1
US10,6656099,1,77128608,ZUFN,8,PCS,606,EUR,416156,3
US10,6276062,1,26709208,ZELA,66,KG,229,EUR,416156,2
US10,8967912,1,88903632,MPLF,21,PCS,880,EUR,416156,1
US10,5460961,1,24242928,COLA,11,KG,321,EUR,225774,2
US10,8554660,1,11788404,TPM1,95,PCS,6,EUR,349441,4
US10,4969293,1,37238104,EDSA,32,PCS,320,EUR,217483,1
US10,6830180,1,28348643,ZELA,18,PCS,684,EUR,349441,2
US10,7643088,1,43678400,EDSA,24,PCS,115,EUR,349441,1
US10,7783494,1,26857600,ZELA,29,PCS,453,EUR,824272,1
US10,8456431,2,17231232,TPM1,88,PCS,5,EUR,140574,3
JP11,7081246,3,17231232,TPM1,99,PCS,5,EUR,898818,1
US10,4969293,2,37238104,EDSA,96,PCS,320,EUR,140574,2
US10,7078776,1,97625203,MPLF,42,KG,554,EUR,416156,4
CN10,6163712,2,78949416,ZUFN,58,PCS,991,EUR,123137,2
CN10,8564422,2,10615744,TPM1,1,PCS,5,EUR,206331,1
US10,8456431,1,17231232,TPM1,75,PCS,5,EUR,140574,1
JP11,7081246,4,18608880,TPM1,71,PCS,1,EUR,157679,2
CN10,5002586,1,11159536,TPM1,65,PCS,1,EUR,200806,1
IN10,4998999,1,13405872,TPM1,89,PCS,3,EUR,156346,1
IN10,7545107,1,88797376,MPLF,8,PCS,6,EUR,129039,1
IN10,8505854,1,82809960,ZUFN,85,L,435,EUR,586323,1
BR10,7007361,2,98151444,MPLF,33,PCS,916,EUR,983815,2
BR10,6519761,1,88797376,MPLF,32,PCS,6,EUR,614948,1
BR10,7328573,1,89034752,MPLF,3,PCS,726,EUR,572933,2
CN10,6788065,1,19816724,COLA,37,PCS,521,EUR,200806,2
CN10,5143899,1,86662444,MPLF,64,KG,447,EUR,123137,1
IN10,5725205,1,77128608,ZUFN,76,PCS,606,EUR,306352,3
CN10,5433993,1,98147568,MPLF,78,L,996,EUR,267896,1
CN10,5002586,2,13505536,TPM1,4,PCS,7,EUR,267896,2
CN10,9493072,1,89034752,MPLF,95,PCS,726,EUR,530575,1
CN10,9131081,1,21595928,COLA,35,PCS,83,EUR,530575,2
CN10,5143899,2,88797376,MPLF,60,PCS,6,EUR,543819,2
CN10,8758201,1,90455123,MPLF,98,PCS,437,EUR,829859,1
CN10,9493072,2,89034752,MPLF,58,PCS,726,EUR,144791,3
US10,9406488,2,13405872,TPM1,64,PCS,3,EUR,278534,2
US10,9343156,1,25235624,COLA,2,L,640,EUR,583918,2
US10,7306851,1,44074088,EDSA,11,PCS,52,EUR,583918,1
US10,8337478,1,48705128,PYTF,66,KG,799,EUR,999036,2
US10,8171918,1,32003616,ZELA,96,L,231,EUR,999036,1
US10,9406488,1,11159536,TPM1,92,PCS,1,EUR,204211,2
US10,8888936,1,86834912,MPLF,92,PCS,381,EUR,204211,1
BR10,5522073,1,58890322,UDF3,48,PCS,813,EUR,983815,1
BR10,7007361,1,28348643,ZELA,59,PCS,684,EUR,614948,2
JP11,7886334,1,11159536,TPM1,45,PCS,1,EUR,527466,3
JP11,9682634,1,49991456,PYTF,57,PCS,733,EUR,880560,1
JP11,5189844,1,21595928,COLA,63,PCS,83,EUR,527466,1
DE10,5340465,1,18608880,TPM1,44,PCS,1,EUR,786086,2
DE10,6994727,1,11788404,TPM1,85,PCS,6,EUR,348578,1
DE10,7115387,1,85602600,ZUFN,32,L,361,EUR,533094,1
DE10,6994727,2,11159536,TPM1,11,PCS,1,EUR,423243,1
DE10,7605607,1,25150904,COLA,57,PCS,976,EUR,722039,1
DE10,7605607,2,98147568,MPLF,91,L,996,EUR,722039,2
JP11,6937822,1,32003616,ZELA,12,L,231,EUR,116076,1
DE10,8642663,1,88903632,MPLF,47,PCS,880,EUR,237808,1
DE10,6228408,1,13405872,TPM1,62,PCS,3,EUR,770360,2
BR10,7241718,1,87079640,MPLF,42,KG,332,EUR,410285,1
BR10,6909327,1,17231232,TPM1,65,PCS,5,EUR,800671,3
BR10,7091560,1,88797376,MPLF,45,PCS,6,EUR,800671,2
US10,7911392,1,15353960,TPM1,26,PCS,2,EUR,662866,2
BR10,7853035,2,10615744,TPM1,43,PCS,5,EUR,646038,3
BR10,6448044,1,90455123,MPLF,70,PCS,437,EUR,646038,2
BR10,7853035,1,13405872,TPM1,14,PCS,3,EUR,646038,1
DE10,9435472,1,79697072,ZUFN,25,PCS,710,EUR,332791,1
DE10,7234893,1,88903632,MPLF,9,PCS,880,EUR,310097,1
US10,7851988,2,47961168,PYTF,38,PCS,555,EUR,662866,4
DE10,9170398,1,49991456,PYTF,12,PCS,733,EUR,770360,3
DE10,8457000,1,87079640,MPLF,40,KG,332,EUR,770360,1
DE10,5663048,1,18608880,TPM1,30,PCS,1,EUR,770360,4
CN10,5045438,2,54753968,PYTF,47,PCS,13,EUR,144791,2
US10,7911392,2,18608880,TPM1,96,PCS,1,EUR,546142,1
CN10,5163301,2,37141432,EDSA,91,PCS,474,EUR,166731,2
CN10,6612994,2,11159536,TPM1,81,PCS,1,EUR,825802,1
CN10,5651972,1,98151444,MPLF,94,PCS,916,EUR,637888,1
CN10,4984960,1,89034752,MPLF,38,PCS,726,EUR,142137,2
CN10,7525442,1,32071024,ZELA,28,KG,737,EUR,142137,1
CN10,7990725,4,19297648,TPM1,86,PCS,2,EUR,392008,3
CN10,5163301,1,26230416,ZELA,91,PCS,190,EUR,392008,2
BR10,7321503,1,78949416,ZUFN,35,PCS,991,EUR,148461,1
CN10,6381050,1,87079640,MPLF,92,KG,332,EUR,829859,3
CN10,7990725,2,17231232,TPM1,58,PCS,5,EUR,829859,2
CN10,6612994,1,13405872,TPM1,2,PCS,3,EUR,543819,3
CN10,7990725,1,19297648,TPM1,39,PCS,2,EUR,543819,1
US10,6225091,2,26857600,ZELA,62,PCS,453,EUR,927293,1
US10,7097287,1,43678400,EDSA,8,PCS,115,EUR,224736,1
US10,6220585,1,87079640,MPLF,49,KG,332,EUR,842867,1
US10,6225091,1,32003616,ZELA,97,L,231,EUR,546142,3
US10,7392894,2,88797376,MPLF,83,PCS,6,EUR,546142,2
CN10,5045438,1,19816724,COLA,68,PCS,521,EUR,829859,4
BR10,8006571,1,47767912,PYTF,31,PCS,915,EUR,780555,1
DE10,5663048,2,16177764,TPM1,52,KG,4,EUR,824553,1
JP11,6836844,2,98147568,MPLF,39,L,1000,EUR,880560,2
IN10,6323214,1,18608880,TPM1,23,PCS,1,EUR,306352,2
IN10,6323214,2,19297648,TPM1,1,PCS,2,EUR,380119,1
IN10,6671999,1,11159536,TPM1,29,PCS,1,EUR,158847,1
IN10,8394676,1,64963528,UDF3,26,KG,702,EUR,158847,2
JP11,7828454,1,90455123,MPLF,77,PCS,457,EUR,587861,1
JP11,5540436,1,18608880,TPM1,76,PCS,1,EUR,587861,2
JP11,5243283,2,32003616,ZELA,59,L,231,EUR,807628,1
JP11,5851907,1,11788404,TPM1,76,PCS,6,EUR,807628,2
JP11,7057974,1,86834912,MPLF,81,PCS,393,EUR,203086,1
JP11,6659163,1,75904608,ZUFN,50,PCS,544,EUR,203086,2
JP11,6836844,1,32071024,ZELA,54,KG,737,EUR,747925,2
US10,7851988,1,35470001,EDSA,76,KG,235,EUR,278534,1
US10,4986948,1,90455123,MPLF,8,PCS,437,EUR,662866,1
IN10,5703748,1,67221888,UDF3,23,KG,198,EUR,898539,4
CN10,9482342,1,32003616,ZELA,35,L,231,EUR,906371,3
JP11,5205441,3,18608880,TPM1,12,PCS,1,EUR,241847,3
IN10,6009009,1,15353960,TPM1,26,PCS,2,EUR,634791,1
IN10,6907875,1,24567712,COLA,84,PCS,689,EUR,160608,2
CN10,6285587,1,19297648,TPM1,93,PCS,2,EUR,166731,1
CN10,9311615,4,10615744,TPM1,31,PCS,5,EUR,276449,3
BR10,7930877,3,17231232,TPM1,53,PCS,5,EUR,951386,2
CN10,6285587,2,15353960,TPM1,65,PCS,2,EUR,475488,3
CN10,9311615,3,10615744,TPM1,17,PCS,5,EUR,276449,1
IN10,6964799,1,86457056,MPLF,58,PCS,159,EUR,160608,1
CN10,5366190,1,45162744,EDSA,40,PCS,544,EUR,276449,2
CN10,9311615,1,11159536,TPM1,57,PCS,1,EUR,475488,1
CN10,6285587,5,17231232,TPM1,23,PCS,5,EUR,906371,2
BR10,5048258,2,25150904,COLA,13,PCS,976,EUR,951386,1
BR10,6513486,1,11159536,TPM1,63,PCS,1,EUR,780555,2
BR10,9297338,2,28348643,ZELA,56,PCS,684,EUR,702894,1
BR10,5048258,1,25150904,COLA,73,PCS,976,EUR,209208,2
BR10,8076116,1,44409248,EDSA,37,L,267,EUR,209208,1
BR10,6143914,1,88903632,MPLF,11,PCS,880,EUR,301097,2
BR10,7930877,2,17231232,TPM1,57,PCS,5,EUR,301097,1
BR10,7319227,1,26857600,ZELA,27,PCS,453,EUR,780555,6
BR10,7930877,1,16177764,TPM1,68,KG,4,EUR,780555,5
BR10,5051431,1,90455123,MPLF,29,PCS,437,EUR,780555,4
BR10,5672597,1,68338888,UDF3,68,PCS,167,EUR,780555,3
BR10,9297338,1,28348643,ZELA,43,PCS,684,EUR,837744,1
JP11,7395121,1,19474160,COLA,43,KG,986,EUR,241847,2
JP11,7154664,2,11788404,TPM1,8,PCS,6,EUR,502980,3
DE10,8383041,1,16177764,TPM1,20,KG,4,EUR,844910,1
JP11,5205441,2,17231232,TPM1,75,PCS,5,EUR,502980,2
JP11,7154664,1,11788404,TPM1,33,PCS,6,EUR,502980,1
JP11,5205441,1,17231232,TPM1,64,PCS,5,EUR,498314,1
DE10,6799449,1,90455123,MPLF,60,PCS,437,EUR,498706,1
DE10,5585620,1,26709208,ZELA,22,KG,229,EUR,315047,1
IN10,8413107,1,85602600,ZUFN,37,L,361,EUR,546960,3
CN10,9588515,1,26230416,ZELA,22,PCS,190,EUR,788959,2
IN10,7340325,2,19297648,TPM1,49,PCS,2,EUR,289599,1
IN10,5397471,1,26709208,ZELA,66,KG,222,EUR,289599,2
CN10,9132764,1,78949416,ZUFN,4,PCS,991,EUR,906371,1
US10,6350575,3,89034752,MPLF,48,PCS,726,EUR,767931,4
US10,7938893,3,13505536,TPM1,28,PCS,7,EUR,767931,1
JP11,8729493,2,93159896,MPLF,76,PCS,159,EUR,391760,1
US10,5114600,1,90455123,MPLF,16,PCS,437,EUR,706660,1
BR10,9726314,1,11159536,TPM1,30,PCS,1,EUR,737270,1
BR10,9726314,2,11788404,TPM1,24,PCS,6,EUR,737270,2
DE10,6720641,1,10615744,TPM1,88,PCS,5,EUR,591699,1
DE10,6619503,1,53640144,PYTF,69,PCS,488,EUR,983176,1
IN10,5731443,3,11159536,TPM1,70,PCS,1,EUR,546960,1
DE10,6603301,2,47961168,PYTF,8,PCS,555,EUR,166912,1
US10,5541782,1,86662444,MPLF,73,KG,447,EUR,789608,1
US10,6350575,1,48248768,PYTF,64,PCS,693,EUR,206726,1
US10,8220703,1,15353960,TPM1,81,PCS,2,EUR,206726,2
US10,6350575,2,82207928,ZUFN,40,KG,441,EUR,173829,1
US10,7938893,1,11159536,TPM1,9,PCS,1,EUR,173829,2
US10,7827546,1,32003616,ZELA,10,L,231,EUR,561064,1
DE10,6603301,1,24567712,COLA,54,PCS,689,EUR,445921,2
US10,7938893,2,13505536,TPM1,21,PCS,7,EUR,561064,3
US10,8220703,2,18608880,TPM1,20,PCS,1,EUR,561064,2
IN10,7340325,1,16177764,TPM1,44,KG,4,EUR,898539,2
IN10,5731443,1,10615744,TPM1,55,PCS,5,EUR,898539,1
JP11,5775050,1,24242928,COLA,13,KG,321,EUR,548559,2
IN10,5731443,2,13505536,TPM1,6,PCS,7,EUR,290250,1
JP11,7163418,1,77128608,ZUFN,41,PCS,606,EUR,681287,1
JP11,5966487,1,11159536,TPM1,2,PCS,1,EUR,111502,1
US10,6731213,5,17231232,TPM1,70,PCS,5,EUR,759318,4
US10,6731213,4,19297648,TPM1,15,PCS,2,EUR,909246,2
US10,8934060,2,11159536,TPM1,30,PCS,1,EUR,909246,1
US10,7891574,1,87079640,MPLF,28,KG,332,EUR,327436,4
US10,7531624,2,32645344,EDSA,2,PCS,845,EUR,327436,3
US10,6124846,1,47767912,PYTF,45,PCS,915,EUR,327436,2
US10,6442514,2,84480424,ZUFN,29,G,136,EUR,327436,1
US10,7531624,1,25398208,COLA,16,PCS,504,EUR,908107,5
US10,6731213,3,15353960,TPM1,74,PCS,2,EUR,908107,4
US10,6442514,1,97625203,MPLF,58,KG,554,EUR,908107,3
US10,6731213,2,16177764,TPM1,60,KG,4,EUR,908107,2
US10,8990780,1,86834912,MPLF,4,PCS,381,EUR,908107,1
US10,6731213,1,15353960,TPM1,53,PCS,2,EUR,767931,3
US10,8934060,1,13405872,TPM1,75,PCS,3,EUR,767931,2
US10,6731213,6,17231232,TPM1,86,PCS,5,EUR,759318,5
DE10,7392514,1,17231232,TPM1,50,PCS,5,EUR,791487,2
DE10,6635205,1,13505536,TPM1,38,PCS,7,EUR,632661,1
US10,7665038,1,88903632,MPLF,64,PCS,880,EUR,759318,6
IN10,6891919,2,13405872,TPM1,7,PCS,3,EUR,630595,2
CN10,7685163,2,16177764,TPM1,12,KG,4,EUR,234692,1
CN10,7685163,1,19297648,TPM1,39,PCS,2,EUR,345264,1
JP11,6715414,1,26230416,ZELA,84,PCS,190,EUR,976911,1
JP11,5947392,1,89034752,MPLF,2,PCS,726,EUR,859934,1
CN10,7897599,1,21595928,COLA,83,PCS,82,EUR,547094,1
JP11,7957166,1,13405872,TPM1,35,PCS,3,EUR,684727,1
BR10,9682838,3,13505536,TPM1,84,PCS,7,EUR,314108,1
BR10,9308599,1,15353960,TPM1,71,PCS,2,EUR,481758,2
BR10,8570858,1,25235624,COLA,21,L,640,EUR,481758,1
BR10,9682838,2,10615744,TPM1,15,PCS,5,EUR,273731,2
BR10,9682838,1,13405872,TPM1,28,PCS,3,EUR,273731,1
BR10,6014491,1,74349496,UDF3,68,KG,341,EUR,234314,1
BR10,6014491,2,74349496,UDF3,95,KG,341,EUR,846365,1
CN10,7796040,1,87079640,MPLF,94,KG,332,EUR,547094,2
DE10,7076257,1,32071024,ZELA,65,KG,737,EUR,445921,1
IN10,6891919,1,10615744,TPM1,65,PCS,5,EUR,630595,1
IN10,9578464,1,83863032,ZUFN,71,G,263,EUR,221756,1
IN10,7074030,1,85602600,ZUFN,53,L,361,EUR,268508,2
BR10,8180872,1,90455123,MPLF,76,PCS,437,EUR,530948,2
DE10,7891913,2,13505536,TPM1,7,PCS,7,EUR,858151,1
DE10,9194133,1,16177764,TPM1,27,KG,4,EUR,395875,1
DE10,7891913,1,11788404,TPM1,97,PCS,6,EUR,392884,1
DE10,6711970,1,53640144,PYTF,98,PCS,488,EUR,791487,1
BR10,6915828,1,32071024,ZELA,45,KG,737,EUR,846365,2
BR10,9345636,1,89034752,MPLF,39,PCS,726,EUR,568232,1
BR10,9345636,2,82207928,ZUFN,29,KG,441,EUR,568232,2
BR10,9345636,3,82207928,ZUFN,53,KG,441,EUR,339360,1
IN10,7817709,1,98151444,MPLF,91,PCS,916,EUR,264039,1
IN10,8403981,1,11788404,TPM1,55,PCS,6,EUR,350491,1
IN10,8403981,2,10615744,TPM1,47,PCS,5,EUR,404099,2
IN10,6543137,1,17231232,TPM1,7,PCS,5,EUR,404099,3
IN10,8403981,3,13405872,TPM1,36,PCS,3,EUR,644979,1
IN10,6907982,1,35470001,EDSA,21,KG,235,EUR,644979,2
IN10,7817709,2,98151444,MPLF,29,PCS,916,EUR,644979,3
JP11,9345853,2,49991456,PYTF,17,PCS,733,EUR,242422,2
BR10,6772667,1,21595928,COLA,25,PCS,83,EUR,530948,3
BR10,5897965,1,10615744,TPM1,31,PCS,5,EUR,530948,1
US10,7650328,1,75603272,ZUFN,73,PCS,320,EUR,516661,1
JP11,5807305,3,21595928,COLA,26,PCS,83,EUR,937381,1
JP11,7608926,1,86457056,MPLF,21,PCS,159,EUR,742270,1
US10,6213447,2,13405872,TPM1,20,PCS,3,EUR,770130,3
US10,6213447,1,13505536,TPM1,88,PCS,7,EUR,770130,2
US10,9268099,2,86662444,MPLF,72,KG,447,EUR,770130,1
CN10,5144475,5,11788404,TPM1,12,PCS,6,EUR,861449,2
CN10,5144475,4,13405872,TPM1,36,PCS,3,EUR,918542,1
CN10,8365653,3,17231232,TPM1,94,PCS,5,EUR,482431,2
